Title,Channel,Video_id,Thumbnail,PublishTime,Labels
SketchUp - Tutorial for Beginners in 10 MINUTES!  [ COMPLETE ],Skills Factory,qgt2s9RzvKM,https://i.ytimg.com/vi/qgt2s9RzvKM/hqdefault.jpg,2020-03-01T15:33:19Z,3
How to use Slack | Your quick start guide | Slack 101,Slack,6wjmH5qL3Ms,https://i.ytimg.com/vi/6wjmH5qL3Ms/hqdefault.jpg,2022-04-05T21:10:35Z,3
Getting Started - War Thunder Video Tutorials,War Thunder. Official channel.,_bAY9XW0ay0,https://i.ytimg.com/vi/_bAY9XW0ay0/hqdefault.jpg,2015-03-20T18:47:47Z,3
how to make a modern house  the tutorial of modern house #tutorial,neon mc gaming,iJxqiswaEe0,https://i.ytimg.com/vi/iJxqiswaEe0/hqdefault.jpg,2023-04-21T15:36:43Z,3
How to Use Google Classroom - Tutorial for Beginners,Teacher's Tech,pl-tBjAM9g4,https://i.ytimg.com/vi/pl-tBjAM9g4/hqdefault.jpg,2020-03-30T12:00:02Z,3
Acrylic Painting Tutorial - Ocean Sunset (Beginner to Intermediate),Emily Mackey Art,VjCGJb5ltZM,https://i.ytimg.com/vi/VjCGJb5ltZM/hqdefault.jpg,2020-03-21T17:24:02Z,3
How to Draw + Color a Rose Super EASY Realistic,Draw So Cute,S2RPTySrIvs,https://i.ytimg.com/vi/S2RPTySrIvs/hqdefault.jpg,2017-01-31T16:25:38Z,3
Monday.com Tutorial for Beginners | Free All-In-One Project Management &amp; CRM Software,Stewart Gauld,a3PMLonhYCc,https://i.ytimg.com/vi/a3PMLonhYCc/hqdefault.jpg,2021-06-18T17:30:00Z,3
Gantt Chart Excel Tutorial - How to make a Basic Gantt Chart in Microsoft Excel,Subjectmoney,-oD50HSBBBI,https://i.ytimg.com/vi/-oD50HSBBBI/hqdefault.jpg,2013-06-07T23:36:05Z,3
Tutorial: Learn How To Shave With a Safety Razor,Executive Shaving,ps88RU_BXlA,https://i.ytimg.com/vi/ps88RU_BXlA/hqdefault.jpg,2015-04-21T17:07:18Z,3
Learn GitLab in 3 Hours | GitLab Complete Tutorial For Beginners,LambdaTest,8aV5AxJrHDg,https://i.ytimg.com/vi/8aV5AxJrHDg/hqdefault.jpg,2021-12-10T13:30:13Z,3
How I Windbomb (Bomb Impact Launch) in Zelda Breath of the Wild | BotW,100 Percent Zelda,OmmqD9hP5zk,https://i.ytimg.com/vi/OmmqD9hP5zk/hqdefault.jpg,2021-08-05T10:30:06Z,3
How to Blur Video in VN Video Editor App | VN App Tutorial,Edit Ur Vlog,UCXk_9AxZAw,https://i.ytimg.com/vi/UCXk_9AxZAw/hqdefault.jpg,2023-05-10T13:35:00Z,3
Vehicle Support | How-To Tutorial Videos | Change Tyres,Ford Malaysia,UDAiBMObMh4,https://i.ytimg.com/vi/UDAiBMObMh4/hqdefault.jpg,2019-09-18T02:00:41Z,3
Make Soda Shop Cake Pop Milkshakes! A Cupcake Addiction How To Tutorial,MyCupcakeAddiction,CEVjkY8vbII,https://i.ytimg.com/vi/CEVjkY8vbII/hqdefault.jpg,2013-08-30T03:00:05Z,3
MAILCHIMP TUTORIAL 2023 (For Beginners) -  Step by Step Email Marketing Guide,Santrel Media,IWeCs6oNeks,https://i.ytimg.com/vi/IWeCs6oNeks/hqdefault.jpg,2021-05-05T13:38:39Z,3
SIMPLE GLAM Makeup Tutorial,Denitslava Makeup,0GzaX2781Tg,https://i.ytimg.com/vi/0GzaX2781Tg/hqdefault.jpg,2018-11-15T17:10:24Z,3
How to make a Pom Pom maker Tutorial (Craft Basics - Yarn Pom Pom),Red Ted Art,SXFCO3LBJss,https://i.ytimg.com/vi/SXFCO3LBJss/hqdefault.jpg,2016-09-20T17:00:01Z,3
Piano Lessons for Beginners: Part 1 - Getting Started! Learn some simple chords,MangoldProject,827jmswqnEA,https://i.ytimg.com/vi/827jmswqnEA/hqdefault.jpg,2017-08-05T05:00:00Z,3
Tutorial on how to view services provided to patients was through Video Conference/ in-person visit,PsychOnline,MihoKzGt9eo,https://i.ytimg.com/vi/MihoKzGt9eo/hqdefault.jpg,2023-05-11T08:30:10Z,3
Easy Watercolor Misty Ocean ★ Watercolor Tutorial For Beginners,Kalliopi Lyviaki,Kv_zOi0uxcQ,https://i.ytimg.com/vi/Kv_zOi0uxcQ/hqdefault.jpg,2020-04-19T23:00:31Z,3
Make a GIANT Reese&#39;s Peanut Butter Cup (Cake!) - A Cupcake Addiction How To Tutorial,MyCupcakeAddiction,zvBJcjqhlPs,https://i.ytimg.com/vi/zvBJcjqhlPs/hqdefault.jpg,2013-11-18T03:00:01Z,3
How to use the VLOOKUP function in Excel,TechOnTheNet,ODZfwD39gGE,https://i.ytimg.com/vi/ODZfwD39gGE/hqdefault.jpg,2018-09-28T19:00:03Z,3
How to get the CINEMATIC LOOK in Premiere Pro Tutorial,Christian Maté Grab,xQJfFLJufYw,https://i.ytimg.com/vi/xQJfFLJufYw/hqdefault.jpg,2018-03-25T23:49:37Z,3
"The Beauty of Oil Painting, Series 1, Episode 24 &quot; Foliage Techniques &quot;",Farbi Flora Television,JJj9kFqoQ8A,https://i.ytimg.com/vi/JJj9kFqoQ8A/hqdefault.jpg,2015-06-09T12:06:30Z,3
BLACKPINK - &#39;How You Like That&#39; Dance Tutorial (Explanation &amp; Mirrored) | Ellen and Brian,Ellen and Brian,-DyCo-RCVaU,https://i.ytimg.com/vi/-DyCo-RCVaU/hqdefault.jpg,2020-06-27T12:00:00Z,3
Learn Python - Full Course for Beginners [Tutorial],freeCodeCamp.org,rfscVS0vtbw,https://i.ytimg.com/vi/rfscVS0vtbw/hqdefault.jpg,2018-07-11T18:00:42Z,3
How to draw a castle real easy | Step by Step with Easy - Spoken Instructions,drawstuffrealeasy,opXUQ7kOkWs,https://i.ytimg.com/vi/opXUQ7kOkWs/hqdefault.jpg,2017-02-11T07:00:03Z,3
How to use Microsoft Outlook - Tutorial for Beginners,Teacher's Tech,UcikK-9oP00,https://i.ytimg.com/vi/UcikK-9oP00/hqdefault.jpg,2021-09-22T12:00:30Z,3
SharePoint Document Library Tutorial,Kevin Stratvert,26sc2oiMh7Q,https://i.ytimg.com/vi/26sc2oiMh7Q/hqdefault.jpg,2021-04-23T07:00:01Z,3
WAIST LENGTH BOX BRAIDS | HOW TO TUTORIAL | DIY | BEGINNER FRIENDLY,Talecia G,dyh7_9aBjJg,https://i.ytimg.com/vi/dyh7_9aBjJg/hqdefault.jpg,2020-02-21T04:59:02Z,3
How to Sew Lined Back Tab Curtains (Tutorial),OnlineFabricStore,yzFOAohzvCk,https://i.ytimg.com/vi/yzFOAohzvCk/hqdefault.jpg,2014-05-13T15:53:16Z,3
How To Create Facebook Ads For Beginners (COMPLETE GUIDE) | Facebook Ads Tutorial 2023,Iman Gadzhi,8I9jbS4_GxE,https://i.ytimg.com/vi/8I9jbS4_GxE/hqdefault.jpg,2022-01-20T20:05:59Z,3
"How to Draw a Lion [Narrated, Step by Step]",markcrilley,WBcEuINB6tU,https://i.ytimg.com/vi/WBcEuINB6tU/hqdefault.jpg,2014-12-06T15:59:46Z,3
&quot;How to Make Animated Videos Using ChatGPT - A Beginner&#39;s Tutorial&quot;,BlowMe AI Fast,B_ZCWfGOQOE,https://i.ytimg.com/vi/B_ZCWfGOQOE/hqdefault.jpg,2023-05-09T04:15:00Z,3
Microsoft Access Tutorial - Beginners Level 1 (Quick Start),Teacher's Tech,Sxp8YjKu_Tc,https://i.ytimg.com/vi/Sxp8YjKu_Tc/hqdefault.jpg,2021-11-28T13:00:11Z,3
How to draw a rose - free art lesson,Classy Cheapskate,tAFlrS0F0q4,https://i.ytimg.com/vi/tAFlrS0F0q4/hqdefault.jpg,2017-02-11T00:27:47Z,3
GoodNotes 5 Tutorial &amp; Walkthrough | Beginners How To Use GoodNotes | iPad Notes &amp; Digital Planning,HappyDownloads,V6NoVNQIods,https://i.ytimg.com/vi/V6NoVNQIods/hqdefault.jpg,2022-04-18T00:52:34Z,3
How to use Microsoft Power Automate - Tutorial for Beginners,Kevin Stratvert,dDO4Y4aDYXw,https://i.ytimg.com/vi/dDO4Y4aDYXw/hqdefault.jpg,2020-07-06T10:00:14Z,3
Burger Cakepops! Make Hamburger Cake Pops - A Cupcake Addiction How To Tutorial,MyCupcakeAddiction,zbGUh55GU8o,https://i.ytimg.com/vi/zbGUh55GU8o/hqdefault.jpg,2013-06-28T03:00:03Z,3
How To Plaster A Wall | Skim Coat Plastering [Plastering Tutorial],Ryan Seeley Plastering,ey0Xj9Xe2xg,https://i.ytimg.com/vi/ey0Xj9Xe2xg/hqdefault.jpg,2020-04-21T20:04:00Z,3
How to Paint a Rose in Acrylics 🌹3 Easy Steps,Katie Jobling Art,mmwzmVwIu8U,https://i.ytimg.com/vi/mmwzmVwIu8U/hqdefault.jpg,2020-01-03T16:08:47Z,3
BASIC MACRAME KNOTS BEGINNER TUTORIAL,Majestic Macrame,eOczXVaVNtM,https://i.ytimg.com/vi/eOczXVaVNtM/hqdefault.jpg,2020-09-20T13:23:01Z,3
Minecraft Tutorial: How To Make The Easiest Wooden House Ever Made,TSMC - Minecraft,y1m0nYqKRx8,https://i.ytimg.com/vi/y1m0nYqKRx8/hqdefault.jpg,2019-07-31T14:35:13Z,3
Python Tutorial - Python Full Course for Beginners,Programming with Mosh,_uQrJ0TkZlc,https://i.ytimg.com/vi/_uQrJ0TkZlc/hqdefault.jpg,2019-02-18T15:00:08Z,3
Harry Spotter: From Muggle to Muscle / MEME,MrShortcuts,wxRweJWdiuQ,https://i.ytimg.com/vi/wxRweJWdiuQ/hqdefault.jpg,2023-05-10T01:00:17Z,3
DIY Distressed Denim Cut Off Shorts From Jeans | Easy How To Tutorial,Empty Hanger,0Dt6M2qTNuI,https://i.ytimg.com/vi/0Dt6M2qTNuI/hqdefault.jpg,2020-04-10T21:06:07Z,3
Ultra Fast Colour Image Scanner | Scratch How-to Tutorial,griffpatch,3lz1nylUHiY,https://i.ytimg.com/vi/3lz1nylUHiY/hqdefault.jpg,2022-05-01T07:49:47Z,3
ClickUp Tutorial - How to use ClickUp for Beginners,Ravi Abuvala,0Q8aA0Lwuyc,https://i.ytimg.com/vi/0Q8aA0Lwuyc/hqdefault.jpg,2022-01-25T21:14:42Z,3
Typing Tutorial:  Beginner Keyboard Skills,Anson Alexander,8Ic2L7ZyFC8,https://i.ytimg.com/vi/8Ic2L7ZyFC8/hqdefault.jpg,2012-09-28T04:30:53Z,3
How to Draw + Shade Lips in Pencil,RapidFireArt,s3GeiAKJYI8,https://i.ytimg.com/vi/s3GeiAKJYI8/hqdefault.jpg,2019-02-28T12:39:32Z,3
Eyelash Extensions 101 | Full Tutorial on Application,Yegi Beauty,Rhpubx3o420,https://i.ytimg.com/vi/Rhpubx3o420/hqdefault.jpg,2018-07-04T09:16:20Z,3
&quot;INFINITY&quot; TIKTOK TREND - EXPLAINED!! | CapCut Mobile Video Editing Tutorial,Explore Create Capture,s1qN2SaeRDo,https://i.ytimg.com/vi/s1qN2SaeRDo/hqdefault.jpg,2021-12-09T14:00:19Z,3
Way Maker EASY Guitar Tutorial with Play Along,One Music School,9NeQ0vcLXlQ,https://i.ytimg.com/vi/9NeQ0vcLXlQ/hqdefault.jpg,2020-04-08T13:55:45Z,3
Civilization 6 - A Tutorial for Complete Beginners - Part 1,quill18,pczrASkYGSo,https://i.ytimg.com/vi/pczrASkYGSo/hqdefault.jpg,2016-11-02T07:00:02Z,3
SQL Tutorial - Full Database Course for Beginners,freeCodeCamp.org,HXV3zeQKqGY,https://i.ytimg.com/vi/HXV3zeQKqGY/hqdefault.jpg,2018-07-02T17:13:32Z,3
Linux for Ethical Hackers (Kali Linux Tutorial),freeCodeCamp.org,lZAoFs75_cs,https://i.ytimg.com/vi/lZAoFs75_cs/hqdefault.jpg,2019-07-05T16:33:36Z,3
Elementor Wordpress Tutorial - The Basics in 10 Minutes,Rino - LivingWithPixels,E15iQEm9KF8,https://i.ytimg.com/vi/E15iQEm9KF8/hqdefault.jpg,2019-08-05T15:26:03Z,3
Hotel California The Eagles Easy Acoustic Guitar Lesson + Tutorial,Marty Music,JIDdI-AtK-Q,https://i.ytimg.com/vi/JIDdI-AtK-Q/hqdefault.jpg,2016-07-25T18:00:00Z,3
Excavator Training &amp; Operation (Beginner) 2020 | Heavy Equipment Operator Training,Heavy Metal Learning,QWvKa1Bkak8,https://i.ytimg.com/vi/QWvKa1Bkak8/hqdefault.jpg,2020-05-13T20:00:10Z,3
Simple Maze Generation | Scratch Tutorial,griffpatch,22Dpi5e9uz8,https://i.ytimg.com/vi/22Dpi5e9uz8/hqdefault.jpg,2021-05-10T12:00:01Z,3
Somewhere Only We Know Guitar Tutorial Keane Guitar Lesson |Acoustic Chords|,GuitarZero2Hero,e047zSoJfU8,https://i.ytimg.com/vi/e047zSoJfU8/hqdefault.jpg,2020-09-16T23:45:01Z,3
How to use a speed square | Why it might be the most important tool you own,Perkins Builder Brothers,xa9HZQV0W-Q,https://i.ytimg.com/vi/xa9HZQV0W-Q/hqdefault.jpg,2019-06-14T21:05:28Z,3
"Microsoft Office Tutorial: Learn Excel, PowerPoint and Word - 9 HOUR MS Office Course",Simon Sez IT,DzTCFsdxMP4,https://i.ytimg.com/vi/DzTCFsdxMP4/hqdefault.jpg,2021-01-27T16:00:04Z,3
Revit - Complete Tutorial for Beginners - Learn to use Revit in 60 minutes - Part 1,CAD in black,Nd6U2KgHI6k,https://i.ytimg.com/vi/Nd6U2KgHI6k/hqdefault.jpg,2020-05-13T11:56:01Z,3
Uncover the Secrets to Running TikTok Ads in 2023 - Start Here!,Davie Fogarty,bY6xhE0GYTw,https://i.ytimg.com/vi/bY6xhE0GYTw/hqdefault.jpg,2022-07-09T13:30:15Z,3
Easy To Follow Professional Babylights Hair Tutorial,ellebangs,sf23jshsxQE,https://i.ytimg.com/vi/sf23jshsxQE/hqdefault.jpg,2018-11-10T17:00:05Z,3
Minecraft Secrets Hidden in Plain Sight,Skip the Tutorial,GU0j_R5FUAM,https://i.ytimg.com/vi/GU0j_R5FUAM/hqdefault.jpg,2021-11-15T16:33:20Z,3
WATERCOLOR TUTORIAL // How to Paint Waves,kelogsloops,J-LDUK-XhRM,https://i.ytimg.com/vi/J-LDUK-XhRM/hqdefault.jpg,2020-01-17T15:30:00Z,3
TOP 12 STITCHES IN HAND EMBROIDERY | Tutorial for Beginners,DIY Stitching,go89e8xpVYs,https://i.ytimg.com/vi/go89e8xpVYs/hqdefault.jpg,2019-05-20T14:05:15Z,3
KIDZ BOP Kids - Havana (Dance Tutorial) [KIDZ BOP Summer &#39;18],KIDZ BOP UK,Kd7ll_ZzfGw,https://i.ytimg.com/vi/Kd7ll_ZzfGw/hqdefault.jpg,2018-11-23T14:58:51Z,3
Ready or Not: Early Access Tutorial,VOID Interactive,pLpK01D_p9E,https://i.ytimg.com/vi/pLpK01D_p9E/hqdefault.jpg,2021-12-16T15:38:51Z,3
Back Housing Repair - iPad 2 Wifi How to Tutorial,iPhoneRepairMia,C3GVnjbLm9c,https://i.ytimg.com/vi/C3GVnjbLm9c/hqdefault.jpg,2012-07-31T10:39:00Z,3
Revit - Complete tutorial for Beginners - Vol.1 Revit Architecture Essentials,CAD in black,Di-pSpNYHO0,https://i.ytimg.com/vi/Di-pSpNYHO0/hqdefault.jpg,2021-05-05T13:12:00Z,3
Neon Light Effect Photoshop Tutorial,Spoon Graphics,3JxCbwn-6bQ,https://i.ytimg.com/vi/3JxCbwn-6bQ/hqdefault.jpg,2021-04-13T19:00:01Z,3
How to Use Google Sites - Tutorial for Beginners,Teacher's Tech,5BhCVvFWEtE,https://i.ytimg.com/vi/5BhCVvFWEtE/hqdefault.jpg,2020-09-15T11:59:53Z,3
Make Perfectly Pipeable Butter Cream Frosting - A Cupcake Addiction How To Tutorial,MyCupcakeAddiction,d_xqvYCfrpU,https://i.ytimg.com/vi/d_xqvYCfrpU/hqdefault.jpg,2011-10-24T05:35:07Z,3
LEARN TO CROCHET (for real this time) | SLOW Step-By-Step How to Crochet Tutorial,TL Yarn Crafts,zzWX2dx8ufc,https://i.ytimg.com/vi/zzWX2dx8ufc/hqdefault.jpg,2021-07-16T18:15:06Z,3
Every Watercolor Flower You&#39;ll Ever Need!,Shayda Campbell,D3egTjIdbfE,https://i.ytimg.com/vi/D3egTjIdbfE/hqdefault.jpg,2019-08-27T16:00:02Z,3
Introduction to QuickBooks 2021 - 4 Hour QuickBooks Tutorial! (QuickBooks Desktop Tutorial),Simon Sez IT,-K357CmF0Xk,https://i.ytimg.com/vi/-K357CmF0Xk/hqdefault.jpg,2021-01-13T16:00:01Z,3
Stroke Logo Animation in After Effects - After Effects Tutorial (Simple Logo animation),Logo animation service,r0OTQCvD92Y,https://i.ytimg.com/vi/r0OTQCvD92Y/hqdefault.jpg,2021-10-27T10:21:41Z,3
How I paint GLOWING clouds || OIL PAINTING TUTORIAL,Alpay Efe,8Eo3EDolNGA,https://i.ytimg.com/vi/8Eo3EDolNGA/hqdefault.jpg,2020-04-12T15:00:04Z,3
How To Share Your Liked Songs On Spotify Mobile App (2023),How To Tutorial,iJseRgloqyU,https://i.ytimg.com/vi/iJseRgloqyU/hqdefault.jpg,2022-09-07T22:23:09Z,3
Extremely DIRTY Air Jordan SB 4 Cleaning Tutorial,RESHOEVN8R,IiwGlVMVYL0,https://i.ytimg.com/vi/IiwGlVMVYL0/hqdefault.jpg,2023-05-04T17:00:11Z,3
GarageBand iPad/iPhone Tutorial For Brand New Beginners! // How To Make A Song In GarageBand iOS,The Songwriting Studio,AIluP0TvTug,https://i.ytimg.com/vi/AIluP0TvTug/hqdefault.jpg,2021-03-05T16:15:53Z,3
Resin Tutorial 2 of 10: How to mix resin the right way,Clever Girls Craft,jL7rq3UVQqw,https://i.ytimg.com/vi/jL7rq3UVQqw/hqdefault.jpg,2020-08-19T03:40:59Z,3
Access Beginner Tutorial,Learnit Training,1XTXv1V3-ag,https://i.ytimg.com/vi/1XTXv1V3-ag/hqdefault.jpg,2020-01-31T17:00:10Z,3
41 Ideas For Minecraft,Skip the Tutorial,v5IqRLk9EfU,https://i.ytimg.com/vi/v5IqRLk9EfU/hqdefault.jpg,2022-05-01T14:33:57Z,3
19 Minecraft Updates Players Want,Skip the Tutorial,OLhTraleRuM,https://i.ytimg.com/vi/OLhTraleRuM/hqdefault.jpg,2021-10-17T14:33:13Z,3
The FASTEST Way to Build a Balloon Garland | Balloon Garland Tutorial | DIY Balloon Garland | How To,Bubbly Balloon Co,HT_DaiPH4WU,https://i.ytimg.com/vi/HT_DaiPH4WU/hqdefault.jpg,2021-08-27T16:00:07Z,3
Make Puppy Dog Cupcakes! A Cupcake Addiction How To Tutorial!,MyCupcakeAddiction,OAytZGlzKLQ,https://i.ytimg.com/vi/OAytZGlzKLQ/hqdefault.jpg,2014-03-12T20:52:05Z,3
Instagram Reels TUTORIAL + How To Add Text To Instagram Reels,Sidewalker Daily,1H-fLhQO0Bw,https://i.ytimg.com/vi/1H-fLhQO0Bw/hqdefault.jpg,2020-08-23T14:12:07Z,3
How to Make a Virtual Town in Scratch | RPG | Tutorial,Scratch Team,eekrc3Xs9Z0,https://i.ytimg.com/vi/eekrc3Xs9Z0/hqdefault.jpg,2021-07-07T12:02:31Z,3
How to use Google Sites - Tutorial for Beginners,Simpletivity,0woNTtlcxgM,https://i.ytimg.com/vi/0woNTtlcxgM/hqdefault.jpg,2021-08-12T11:30:00Z,3
Easy Dance Routine - (Hip Hop Dance Tutorial AGES 7+)  | MihranTV,MihranTV,h3DSYn2jIKE,https://i.ytimg.com/vi/h3DSYn2jIKE/hqdefault.jpg,2020-07-20T14:00:08Z,3
How to make a basic lego man in fondant How To Tutorial Zoes Fancy Cakes,Zoes Fancy Cakes,aVsyDVMREuU,https://i.ytimg.com/vi/aVsyDVMREuU/hqdefault.jpg,2014-03-05T19:43:09Z,3
Google Ads Tutorial 2023 [Step-by-Step] Adwords,Santrel Media,SNjqe9GT9mw,https://i.ytimg.com/vi/SNjqe9GT9mw/hqdefault.jpg,2021-09-08T21:31:13Z,3
How To SOUND DESIGN | Step by step tutorial,Artlist,8LV1bqf8ZVo,https://i.ytimg.com/vi/8LV1bqf8ZVo/hqdefault.jpg,2020-03-30T14:30:13Z,3
Nikon D7000 How To Tutorial 2,Jared Polin,_qx3XyiWYyc,https://i.ytimg.com/vi/_qx3XyiWYyc/hqdefault.jpg,2011-01-28T13:52:26Z,3
How to Sell on Amazon FBA For Beginners [2023 FULL Tutorial],Travis Marziani,GKlmFDZ5hMI,https://i.ytimg.com/vi/GKlmFDZ5hMI/hqdefault.jpg,2022-04-14T13:00:08Z,3
Word Beginner Tutorial,Learnit Training,yV4i29Xo0iM,https://i.ytimg.com/vi/yV4i29Xo0iM/hqdefault.jpg,2020-04-17T16:00:10Z,3
Apple Watch User Guide &amp; Tutorial! (Apple Watch Basics!),Tech IRL,boyGoWsi7DI,https://i.ytimg.com/vi/boyGoWsi7DI/hqdefault.jpg,2018-02-09T18:25:22Z,3
SharePoint Basics Beginner Tutorial,Learnit Training,Mu6oWtbk9Nc,https://i.ytimg.com/vi/Mu6oWtbk9Nc/hqdefault.jpg,2022-01-14T17:30:10Z,3
How to Stitch a Text Block for Case Book Binding,Sea Lemon,9O4kFTOEh6k,https://i.ytimg.com/vi/9O4kFTOEh6k/hqdefault.jpg,2016-04-17T15:00:01Z,3
Docker Tutorial for Beginners,Programming with Mosh,pTFZFxd4hOI,https://i.ytimg.com/vi/pTFZFxd4hOI/hqdefault.jpg,2021-03-30T15:14:41Z,3
How To Use Your Oculus Quest 2! (Complete Beginners Guide),Simple Alpaca,H54z6irBs_0,https://i.ytimg.com/vi/H54z6irBs_0/hqdefault.jpg,2022-01-06T22:00:04Z,3
20 Minecraft&#39;s Best Secrets!,Skip the Tutorial,MAgLHcOWDSQ,https://i.ytimg.com/vi/MAgLHcOWDSQ/hqdefault.jpg,2022-02-07T15:33:07Z,3
Creating a quilted effect on a cake How To Tutorial Zoes Fancy Cakes,Zoes Fancy Cakes,Uifieloe_mU,https://i.ytimg.com/vi/Uifieloe_mU/hqdefault.jpg,2014-04-22T08:07:56Z,3
Visual Studio Code Tutorial for Beginners - Introduction,Academind,VqCgcpAypFQ,https://i.ytimg.com/vi/VqCgcpAypFQ/hqdefault.jpg,2018-05-24T15:00:14Z,3
MySQL Tutorial for Beginners [Full Course],Programming with Mosh,7S_tz1z_5bA,https://i.ytimg.com/vi/7S_tz1z_5bA/hqdefault.jpg,2019-03-20T00:50:32Z,3
How to Get Waves (5 Step Tutorial) | GQ,GQ,WJD8P9Fi1yc,https://i.ytimg.com/vi/WJD8P9Fi1yc/hqdefault.jpg,2021-08-20T16:00:06Z,3
Oil Painting Basics Tutorial For Beginners | Realistic Apple,Lena Danya,lcML3d7umKI,https://i.ytimg.com/vi/lcML3d7umKI/hqdefault.jpg,2018-01-19T00:42:46Z,3
Stock Market For Beginners | How To Invest (Step by Step Tutorial),Nate O'Brien,J3fAI3al08Q,https://i.ytimg.com/vi/J3fAI3al08Q/hqdefault.jpg,2021-04-23T17:28:15Z,3
How to Record Screen on Windows 11,GurusHub,if4aNkTs-Fc,https://i.ytimg.com/vi/if4aNkTs-Fc/hqdefault.jpg,2023-04-06T05:27:19Z,3
Photoshop Beginner Tutorial,Learnit Training,Wl5CQwmG3uc,https://i.ytimg.com/vi/Wl5CQwmG3uc/hqdefault.jpg,2021-06-04T16:30:11Z,3
React JS - React Tutorial for Beginners,Programming with Mosh,Ke90Tje7VS0,https://i.ytimg.com/vi/Ke90Tje7VS0/hqdefault.jpg,2018-07-16T16:51:44Z,3
"Jupyter Notebook Tutorial: Introduction, Setup, and Walkthrough",Corey Schafer,HW29067qVWk,https://i.ytimg.com/vi/HW29067qVWk/hqdefault.jpg,2016-09-22T16:30:00Z,3
How To Make A Roblox Game In 20 Minutes (2023),AlvinBlox,rWUbmR9EmLU,https://i.ytimg.com/vi/rWUbmR9EmLU/hqdefault.jpg,2019-09-01T14:00:11Z,3
Passenger - Let Her Go | Guitar Lesson (Fingerpicking Intro &amp; Chords Strumming) Tutorial,Let'sPlayGuitar!,ANr4H1wClMM,https://i.ytimg.com/vi/ANr4H1wClMM/hqdefault.jpg,2016-06-14T22:21:32Z,3
How To Build a Good House in The Sims 4 (Tutorial),lilsimsie,D_xW1KJSilw,https://i.ytimg.com/vi/D_xW1KJSilw/hqdefault.jpg,2020-03-27T19:54:12Z,3
What Is Azure? | Microsoft Azure Tutorial For Beginners | Microsoft Azure Training | Simplilearn,Simplilearn,3Arj5zlUPG4,https://i.ytimg.com/vi/3Arj5zlUPG4/hqdefault.jpg,2018-10-25T14:30:00Z,3
How to Play &quot;Alagbara Lolorun Mi&quot; - Nigerian Yoruba Highlife Piano Tutorial,iStudio Music,PLEhsQe6M4Q,https://i.ytimg.com/vi/PLEhsQe6M4Q/hqdefault.jpg,2023-05-09T22:06:19Z,3
How to make a wooden floor board effect in icing for cake decorating How To Tutorial,Zoes Fancy Cakes,UoLmCg7BWRg,https://i.ytimg.com/vi/UoLmCg7BWRg/hqdefault.jpg,2014-02-10T20:48:18Z,3
How to Download HappyMod on iOS/iPhone/iPad - Full Tutorial HappyMod for iOS,01067571512,hPYccQKrveI,https://i.ytimg.com/vi/hPYccQKrveI/hqdefault.jpg,2023-05-09T22:38:58Z,3
PHOTO EDITING TUTORIAL!,Miko Tiotangco,Ou-V03sVvt0,https://i.ytimg.com/vi/Ou-V03sVvt0/hqdefault.jpg,2019-10-01T09:54:04Z,3
Excel Vlookup Tutorial - Everything You Need To Know,Excel Campus - Jon,d3BYVQ6xIE4,https://i.ytimg.com/vi/d3BYVQ6xIE4/hqdefault.jpg,2019-08-15T12:57:22Z,3
Unreal Engine 4 - Exploring the Tutorial | Novadoll Devlog #1,Novadoll,4IF4pRh8pdA,https://i.ytimg.com/vi/4IF4pRh8pdA/hqdefault.jpg,2023-05-05T19:07:38Z,3
Hearts of Iron IV: Tutorial for Complete Beginners! - 1/7,quill18,q_uCwrt-LkA,https://i.ytimg.com/vi/q_uCwrt-LkA/hqdefault.jpg,2019-03-08T01:43:37Z,3
DAVINCI RESOLVE STUDIO 18 2023 | FULL VERSION CRACK | TUTORIAL,ApexNazarik,kD2vgv_rgUM,https://i.ytimg.com/vi/kD2vgv_rgUM/hqdefault.jpg,2023-05-11T10:18:42Z,3
Rhino Grasshopper Tutorial (Beginner),Rhino Grasshopper,Y66bSN4QFUE,https://i.ytimg.com/vi/Y66bSN4QFUE/hqdefault.jpg,2018-10-11T14:32:06Z,3
Golang Tutorial for Beginners | Full Go Course,TechWorld with Nana,yyUHQIec83I,https://i.ytimg.com/vi/yyUHQIec83I/hqdefault.jpg,2021-12-20T15:05:11Z,3
Day 1 of Learn Fusion 360 in 30 Days for Complete Beginners! - 2023 EDITION,Product Design Online,d3qGQ2utl2A,https://i.ytimg.com/vi/d3qGQ2utl2A/hqdefault.jpg,2022-07-01T23:56:02Z,3
Beginner&#39;s Guide to OneDrive for Windows - UPDATED Tutorial,Technology for Teachers and Students,hkf1p1Y6rFQ,https://i.ytimg.com/vi/hkf1p1Y6rFQ/hqdefault.jpg,2019-06-24T11:44:58Z,3
HOW-TO SERIES: Mint Batch NFTs on PolyNFT - Step by Step Tutorial,PolyNFTco,o6XCL113qMU,https://i.ytimg.com/vi/o6XCL113qMU/hqdefault.jpg,2023-05-09T15:23:42Z,3
How to Draw a Tree (Realistic),Drawing & Painting - The Virtual Instructor,uaiJNV4hz6s,https://i.ytimg.com/vi/uaiJNV4hz6s/hqdefault.jpg,2015-10-27T17:55:46Z,3
